"도서관 일련번호","도서관명","구 코드","구명","주소","전화번호","팩스번호","홈페이지 URL","운영시간","정기 휴관일","도서관 구분명","위도","경도","담당자이메일","도서관 소개","설립연도","회원가입요건","대출안내","교통편","층별 설명"
"56","신월음악도서관","0002","양천구","서울특별시 양천구 오목로5길 34","02-2065-1260~4","02-2065-1265","http://lib.yangcheon.go.kr/","평일 : 09:00~22:00 주말 : 09:00~18:00","매주 월요일 법정공휴일","공공도서관","37.5246975","126.8400821","","<p> 	- 2006년 2월 개관한 양천구 신월디지털정보도서관은 지역 주민이 편리하게 이용할 수 있는 곳에 위치해 있고 컴퓨터와 통신망을 통해 디지털 형태의 멀티미디어 정보를 이용자에게 공간적;시간적 제약 없이 제공하고 있으며 - 아동모자열람실과 북까페 멀티미디어실 종합자료실로 구성되어 있으며 총 일만오천여권의 도서와 멀티미디어실에 35대의 PC 천여개의 DVD 및 CD가 비치되어 이용주민들에게 제공되고 있습니다.</p> ","20060201","서울시민 및 서울소재 직장 재직자 및 학교 재학생","3권 이내 기본 14일 연기 7일 ","- 신정역에서 오실 경우(지하철 5호선 신정역)     ⇒ 남부순환도로(신월동 방면 시내버스)        602 / 640 / 6211 / 6625 / 6715번 버스   - 신정네거리역에서 오실 경우(지하철 2호선 신정네거리역)     ⇒ 6624번 버스(신월동 방면)   - 강서초등학교 앞 정류장 하차   - 강서초등학교 정문 옆 골목길로 약 200m(도보 약 5분)","- 3층 : 아동모자열람실 북카페 책읽어주는공간 지능학습실 수유실   - 4층 : 안내데스크 DVD ROOM 영상교육실 인터넷검색실   - 5층 : 종합자료실 일반열람실"
"662","신정1동그린나래작은도서관","0002","양천구","서울특별시 양천구 중앙로32길 1 신정1동주민센터 중앙로 32길 1","02-2084-5387","","http://lib.yangcheon.or.kr/","평일 : 10:00~18:00 주말 : 09:00~13:00","일요일 법정공휴일","작은도서관","37.51857583","126.8542882","","","19990924","","","",""
"667","신정6동도서방","0002","양천구","서울특별시 양천구 목동서로 353 목동서로 353","02-2620-4303","","http://lib.yangcheon.go.kr/","평일 : 09:00~18:00","토일요일 및 공휴일","작은도서관","37.51706003","126.8643908","","","20001101","","","",""
"668","신정7동도서방","0002","양천구","서울특별시 양천구 목동동로 37 목동동로 37","02-2620-4327","","http://lib.yangcheon.go.kr/","토일요일 및 공휴일","일요일 및 공휴일","작은도서관","37.51439926","126.8596715","","","20030601","","","",""
"2067","아인어린이작은도서관","0002","양천구","서울특별시 양천구 신정로 13길 21 3층 ","02-2603-7200","","","평일 : 11:00~17:00 주말 : 11:00~17:00","없음","작은도서관","37.51130148","126.8425705","","","","","","",""
"2064","에듀카페맘","0002","양천구","서울특별시 양천구 월정로48길 15-2 12층","02-792-7937","","","평일 : 10:00~18:00 주말 : 10:00~18:00","없음","작은도서관","37.54147786","126.8325921","","","","","","",""
"2712","에듀카페맘작은도서관","0002","양천구","서울특별시 양천구 월정로48길 15-2","02-792-7933","","http://blog.daum.net/edu-cafe/","화 목요일 10:00~18:00","월 수 금 주말 및 공휴일","작은도서관","37.5414838587037","126.832595156221","","","","","","",""
"2538","엘벧엘 T.C.S. 작은도서관","0002","양천구","서울특별시 양천구 지양로2길 30  ","02-2606-7591","","","평일:09:00~17:00","토일공휴일","작은도서관","37.5193298","126.8349702","","","","","","",""
"2550","연세 작은도서관","0002","양천구","서울특별시 양천구 오목로 64-3(신월동) 2층","02-2695-9191","","","평일 : 10:00~18:00 주말 : 휴관일","토일요일","작은도서관","37.5222123","126.8425049","","","","","","",""
"1407","영어특성화도서관","0002","양천구","서울특별시 양천구 목동동로 81 해누리타운 7층 양천영어도서관 및 영어체험센터","02-2654-8493","","http://lib.yangcheon.go.kr/","평일 : 09:00~22:00 주말 : 09:00~18:00","매주 일요일 및 법정 공휴일","공공도서관","37.5159767","126.8638554","","감사합니다. <p> 양천영어특성화도서관 입니다.","20110302","도서대출 회원가입 안내 1. 양천 어린이 영어도서관 도서 대출 회원으로 가입하시면 소장 자료를 대출할 수 있습니다. 2. 가입비용: 양천구 가입자-11000원 / 타 지역 가입자-13000원  회원가입 방법 대출회원증 신규발급 회원가입 대상 1. 서울특별시 양천구에 거주하는 주민 ※ 신분증 확인이 불가능한 영유아 아동 청소년의 경우 보호자의 대리가입 가능합니다. 2. 서울특별시 양천구에 있는 직장에 다니는 사람(재직증명서 확인) 3. 서울특별시 양천구에 있는 초 중 고 대학교 재학 중인 학생 (학생증 또는 재학증명 확인) 4. 서울시 타 지역 지방 거주자 가입 가능 ","대출자격 회원카드를 소지한 분에 한하여 대출이 가능합니다. (회원가입 자격에 관한 설명은 회원가입안내를 참고해 주세요.) 신분증 확인이 불가능한 영유아 아동 청소년의 경우 보호자의 대리가입이 가능합니다.(단 가족관계 증명이 필요함)  대출기간 대출기간은 14일입니다.  단행본 대출권수 1인 1회 5권까지 대출이 가능합니다. 딸림(Audio CD)자료의 대출은 모체자료의 대출시 함께할 수 있으며 모체자료의 대출시점과 달리 대출이 불가하며 모체자료를 포함하여 1권으로 간주됩니다.  대출제한 연체중인 자료가 있거나 대출중지 중인 회원은 대출이 불가합니다. 본인의 회원카드 미소지자는 대출이 불가합니다.  대출연장 대출연장은 불가하며 대출연장을 원하시는 도서는 반납처리 후 다시 대출하셔야 합니다.  대출연체 대출 자료를 연체하여 반납할 경우 연체 일수만큼 대출하실 수 없습니다.  자료분실 대출받은 자료를 분실 또는 훼손하였을 때에도 동일도서(저자 서명 출판사동일)로 변상해야 합니다. 동일자료 변상이 불가능한 절판된 자료 시리즈로만 구입 가능한 자료 등은 동일하거나 비슷한 주제의 도서로 대체 변상해야 합니다. 딸림(Audio CD)자료를 분실 또는 훼손하였을 때에는 동일자료 변상을 원칙으로 하되 동일자료 변상이 어려운 경우 동일하거나 비슷한 주제의 모체자료(딸림 자료 포함) 구입 후 딸림 자료만 변상하시면 됩니다. ","",""
"1344","은행정책마당","0002","양천구","서울특별시 양천구 오목로 110 2층","02-2665-0748","","bookmadang.tistory.com","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.52364872","126.8496732","","","20120622","","","",""
"670","이레작은도서관","0002","양천구","서울특별시 양천구 목동중앙남로 57-7 ","02-2653-8009","2646-0143","","평일 : 10:00~18:00 주말 : 10:00~14:00","일요일","작은도서관","37.53872766","126.865706","","","20061102","","","",""
"2165","작은도서관내일새싹","0002","양천구","서울특별시?양천구?월정로50길?6(신월동) ","02-2063-3333","","","평일 :  주말 :","","작은도서관","37.54163378","126.8306798","","","","","","",""
"1341","종이비행기작은도서관","0002","양천구","서울특별시 강서구 남부순환로19길 50 202호","02-6015-7991","","","평일 : 10:00~16:00 주말 : 10:00~14:00","일요일 공휴일","작은도서관","37.5465825","126.8242049","","","20111115","","","",""
"1488","지양마을작은도서관","0002","양천구","서울특별시 양천구 지양로17길 33 지양로17길33","02-2692-1704","","http://lib.yangcheon.go.kr","평일 : 10:00~18:00 토요일 : 10:00~18:00","월 일요일 법정공휴일","작은도서관","37.52187163","126.8266897","","","20130102","","","",""
"679","책읽는쉼터","0002","양천구","서울특별시 양천구 목동동로 10 목동신시가지아파트11단지 관리사무소","02-2655-0427","","","평일 : 13:00~16:00 주말 : 휴관일","화수금토일요일","작은도서관","37.50937955","126.8592059","","","20090522","","","",""
"677","푸른나래어린이도서관","0002","양천구","서울특별시 양천구 남부순환로 340 일성빌딩 3층","02-2694-7909","","cafe.daum.net/png7909","평일 : 10:00~19:00 주말 : 휴관일","토일요일 법정휴일","작은도서관","37.53646908","126.8275072","","","20090318","","","",""
"1489","푸른마을해바라기작은도서관(푸른마을1단지)","0002","양천구","서울특별시 양천구 신정로7길 70 푸른마을아파트 1단지","02-2060-7183","","","평일 : 14:00~17:00 주말 : 휴관일","화 목 토 일요일","작은도서관","37.51279032","126.835803","","","20130709","","","",""
"2551","한사랑작은도서관","0002","양천구","서울특별시 양천구 목동동로 33 ","02-2648-5244","","","화수목금:13:00~17:00 토:10:00~17:00 일:09:00~17:00","월요일","작은도서관","37.5144979","126.8574578","","","","","","",""
"1895","한어울터(신정이펜4단지)","0002","양천구","서울특별시 양천구 신정이펜1로 51 신정이펜하우스 4단지","02-2604-1185","","","평일 : 14:00~16:00","주말 및 공휴일","작은도서관","37.51017141","126.8299397","","","","","","",""
"1841","해맞이역사도서관","0002","양천구","서울특별시 양천구 지양로 37","02-2699-9223","","http://lib.yangcheon.go.kr/","평일 : 09:00~22:00 주말 : 09:00~18:00","매주 월요일 법정공휴일","공공도서관","37.51907269","126.8356052","","","","","","",""
"1490","행복한도서관","0002","양천구","서울특별시 양천구 목동로15길 16-1 지층","070-7524-6061","","","평일 : 09:00~22:00 주말 : 09:00~22:00","없음","작은도서관","37.50230515","127.0641886","","","20141106","","","",""
"2166","혜윰도서관","0002","양천구","서울특별시 양천구 신정로7길 60-2(신정동) ","","","","평일 : 14:00~17:30","주말 및 공휴일","작은도서관","37.5122367","126.8377279","","","","","","",""
"663","호롱불작은도서관","0002","양천구","서울특별시 양천구 목동동로 152 신정2동주민센터 목동동로 152","02-2620-4229","","http://lib.yangcheon.go.kr/","평일 : 10:00~18:00 주말 : 휴관일","토 일요일 법정공휴일","작은도서관","37.51919891","126.870564","","","20001101","","","",""
"2552","H HOUSE 라이브러리","0003","영등포구","서울특별시 영등포구 시흥대로 595 대림뉴스테이 201호","848-9166","","","","","작은도서관","37.4860181","126.902551","","","","","","",""
"1772","KBS도서관","0003","영등포구","서울특별시 영등포구 여의공원로 13 한국방송공사 내","02-781-1661","","","평일 : 09:00~20:00 주말 : 휴관일","토요일 일요일 법정공휴일","","37.52624684","126.9156261","","","","","","",""
"2","국회도서관","0003","영등포구","서울특별시 영등포구 의사당대로 1","02-788-4211","-","http://www.nanet.go.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매월 둘째 넷째 토요일","","37.53185974","126.920604","","<p> 	국회도서관은 양질의 정보를 모든 국민들에게 제공하기 위해 노력하고 있으며 세계적 수준의 전자도서관을 구축하여 언제 어디서나 이용할 수 있도록 접근방법을 다양화 하였습니다. 국회도서관은 변화의 흐름 속에서 새로운 위상을 갖춘 입법지원조직으로서 첨단기술의 발달과 정보화 시대에 부응하는 수준 높은 서비스를 제공하는 최고의 도서관으로 나아갈 것입니다.</p> ","19520220","- 도서관을 이용하기 위해선 도서관홈페이지상에서 이용자등록을 하여 개인아이디를 발급받아야 합니다. - 이용대상 전?현직 국회의원 및 국회소속 공무원 18세 이상인 자(신분증 지참) 대학생(학생증 지참) 기타 도서관 소장자료가 필요하다고 관장이 인정한 자 18세 미만(중고등학생은 사서교사나 도서담당직원의 추천 비재학 청소년은 국회의원이나 선출직 공무원구의원군수면장 등의 추천)","대출불가","[순환버스 이용관련] - 운영시간 : 09:00?16:00 (월~금요일)   ※12:20 12:40 중식시간과 매월 토요일 일요일 및 법정공휴일 제외   ※초저상버스 운행시간 : 09:00 11:40 13:20 15:40 - 배차간격 : 매시 정각부터 20분간격으로 국회의사당 면회실에서 출발 - 버스노선 : 국회의사당(면회실)⇒국회도서관앞(노천강당)⇒의원회관앞⇒              여의도역앞(HP빌딩)⇒국회도서관앞(노천강당) [버스] - 국회도서관앞 : 5615 5618 5711 6633 1002 1008 - 현대캐피탈(구 기아자동차)앞 : 263 362 461 5711 6623 1002 - 국민은행앞 : 162 262 263 461 5711 7007-1 9409 - 국가보훈처(구 한나라당사)앞 : 162 261 362 363 5711 7613 1008 61 - 여의도 환승센타 (도보로 10분) [지하철] ☞ 9호선 국회의사당역 1번 출구에서 도보 3분 ☞ 5호선 여의도역  - 순환버스 이용시 : 여의도역 3번 HP빌딩앞에서 국회순환버스 이용가능  - 일반버스 이용시 : 여의도역 5번 162 261 262 461 7007-1 9409번 이용 ☞ 5호선 여의나루역 2번출구 : 5615 5618 6633 7007-1 61 ☞ 1호선 영등포역 5615 5618 ☞ 1호선 대방역 앞 : 363","5층 : 의원열람실 정간열람실 3층 : 일반서고 2층 : 최신자료실 독도?통일자료실 마이크로폼자료실 디지털입법자료센터(의정관 3층) 1층 : 대출대 및 정보검색대 석박사학위논문실 어린이방 복사실 안내실 B1층 : 강당 소회의실 매점 식당"
"1771","금융감독원자료실","0003","영등포구","서울특별시 영등포구 여의대로 38","02-3145-5993","","http://s1332.fss.or.kr/fss/kr/info/library/search_library.jsp","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","","37.52308243","126.9214217","","","","","","",""
"2553","꿈이있는 작은도서관","0003","영등포구","서울특별시 영등포구 신풍로16길 1 ","02-833-7213","","","평일 : 10:00~17:00 주말 : 휴관일","매주 토요일일요일","작은도서관","37.4993227","126.9130543","","","","","","",""
"690","꿈이있는도서관","0003","영등포구","서울특별시 강서구 강서로47길 108 마곡수명산파크 1단지","02-2667-1114","833-7214","","평일 : 10:00~18:00 주말 : 휴관일","토요일 일요일 공휴일","작은도서관","37.55372781","126.8299298","","","20100628","","","",""
